Stasiun,Curah Hujan,Latitude,Longitude
Kualanamu,14,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,41.4,3.59483,98.86297
Kualanamu,1.4,3.59483,98.86297
Kualanamu,5.1,3.59483,98.86297
Kualanamu,0.1,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,30,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,1.2,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,1.2,3.59483,98.86297
Kualanamu,4,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,38.2,3.59483,98.86297
Kualanamu,17.5,3.59483,98.86297
Kualanamu,26.6,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,1,3.59483,98.86297
Kualanamu,3.2,3.59483,98.86297
Kualanamu,1.6,3.59483,98.86297
Kualanamu,1.8,3.59483,98.86297
Kualanamu,11.8,3.59483,98.86297
Kualanamu,1.2,3.59483,98.86297
Kualanamu,3,3.59483,98.86297
Kualanamu,1.3,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,11.4,3.59483,98.86297
Kualanamu,6.6,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,3,3.59483,98.86297
Kualanamu,4.1,3.59483,98.86297
Kualanamu,1.6,3.59483,98.86297
Kualanamu,5.6,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,7.8,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,2.4,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,1.2,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,26.6,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,15.2,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,2.5,3.59483,98.86297
Kualanamu,15.8,3.59483,98.86297
Kualanamu,3.2,3.59483,98.86297
Kualanamu,73.3,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,17,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,5.2,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,2.7,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,5.3,3.59483,98.86297
Kualanamu,70.2,3.59483,98.86297
Kualanamu,0.1,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,30.6,3.59483,98.86297
Kualanamu,14.8,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,11.5,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,1.2,3.59483,98.86297
Kualanamu,62.8,3.59483,98.86297
Kualanamu,9.1,3.59483,98.86297
Kualanamu,58.7,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,5,3.59483,98.86297
Kualanamu,30,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,18.5,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,3.5,3.59483,98.86297
Kualanamu,47.3,3.59483,98.86297
Kualanamu,1.5,3.59483,98.86297
Kualanamu,23.4,3.59483,98.86297
Kualanamu,4.6,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,1.4,3.59483,98.86297
Kualanamu,11.4,3.59483,98.86297
Kualanamu,1.9,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,33.5,3.59483,98.86297
Kualanamu,3,3.59483,98.86297
Kualanamu,1,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0.3,3.59483,98.86297
Kualanamu,6.6,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,2,3.59483,98.86297
Kualanamu,0.4,3.59483,98.86297
Kualanamu,1.5,3.59483,98.86297
Kualanamu,39.6,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,4.1,3.59483,98.86297
Kualanamu,0.3,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,73.2,3.59483,98.86297
Kualanamu,2,3.59483,98.86297
Kualanamu,35.4,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,16,3.59483,98.86297
Kualanamu,11,3.59483,98.86297
Kualanamu,15.6,3.59483,98.86297
Kualanamu,1,3.59483,98.86297
Kualanamu,17.6,3.59483,98.86297
Kualanamu,50,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,16.8,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0.3,3.59483,98.86297
Kualanamu,51.4,3.59483,98.86297
Kualanamu,107.4,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,4.2,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,6.7,3.59483,98.86297
Kualanamu,0.1,3.59483,98.86297
Kualanamu,15,3.59483,98.86297
Kualanamu,6.6,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0.2,3.59483,98.86297
Kualanamu,3,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,4.2,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,5,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,4,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,8.5,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,29.9,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,19.6,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0.2,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,10.7,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,3.6,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0.7,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,8.4,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,32,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0.1,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0.2,3.59483,98.86297
Kualanamu,35.7,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,2.9,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,1.5,3.59483,98.86297
Kualanamu,107,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0.3,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0.6,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,4.4,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,14.9,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,51.2,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0.7,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,1.1,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,1.9,3.59483,98.86297
Kualanamu,4.3,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,3.2,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,8.6,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,1.3,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,2,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,4.3,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,7.4,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,2.2,3.59483,98.86297
Kualanamu,2.1,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,2.1,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,4.8,3.59483,98.86297
Kualanamu,3.2,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,10.7,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,19.5,3.59483,98.86297
Kualanamu,3.6,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,1.7,3.59483,98.86297
Kualanamu,2.7,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,1,3.59483,98.86297
Kualanamu,2.6,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,2.4,3.59483,98.86297
Kualanamu,0.1,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,3.5,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0.5,3.59483,98.86297
Kualanamu,0.9,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0.1,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0.2,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0.1,3.59483,98.86297
Kualanamu,7.3,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,3.7,3.59483,98.86297
Kualanamu,0.3,3.59483,98.86297
Kualanamu,38,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,1.5,3.59483,98.86297
Kualanamu,58.7,3.59483,98.86297
Kualanamu,13,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,3.3,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,1,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0.4,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,32.7,3.59483,98.86297
Kualanamu,13,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,7.9,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,21.9,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,2.4,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,1.9,3.59483,98.86297
Kualanamu,0.1,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,1.5,3.59483,98.86297
Kualanamu,2.2,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,17.3,3.59483,98.86297
Kualanamu,3.2,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,2,3.59483,98.86297
Kualanamu,6.3,3.59483,98.86297
Kualanamu,9,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,38.7,3.59483,98.86297
Kualanamu,6.4,3.59483,98.86297
Kualanamu,20.7,3.59483,98.86297
Kualanamu,0.1,3.59483,98.86297
Kualanamu,9.2,3.59483,98.86297
Kualanamu,3.4,3.59483,98.86297
Kualanamu,8.8,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,16.1,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,10.3,3.59483,98.86297
Kualanamu,1.3,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0.2,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,22.7,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,1.9,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,3.3,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,4.2,3.59483,98.86297
Kualanamu,7.9,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0.7,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,1.1,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,1.6,3.59483,98.86297
Kualanamu,16.8,3.59483,98.86297
Kualanamu,5.6,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0.6,3.59483,98.86297
Kualanamu,21.8,3.59483,98.86297
Kualanamu,4.1,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,10.4,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0.7,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,6.1,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0.1,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0.2,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,5.6,3.59483,98.86297
Kualanamu,0.7,3.59483,98.86297
Kualanamu,3.9,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0.2,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0.2,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,4.9,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,8.5,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,7.7,3.59483,98.86297
Kualanamu,5.1,3.59483,98.86297
Kualanamu,45.4,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0.8,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,14.3,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,48.9,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,1,3.59483,98.86297
Kualanamu,57.4,3.59483,98.86297
Kualanamu,1.4,3.59483,98.86297
Kualanamu,0.6,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0.5,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,6.8,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0.8,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,5,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0.5,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,8.9,3.59483,98.86297
Kualanamu,2.3,3.59483,98.86297
Kualanamu,42.1,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0.8,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,30.8,3.59483,98.86297
Kualanamu,1.4,3.59483,98.86297
Kualanamu,9.4,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,15,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,7.3,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,1,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0.1,3.59483,98.86297
Kualanamu,0.1,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,43.5,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0.2,3.59483,98.86297
Kualanamu,0.1,3.59483,98.86297
Kualanamu,1.8,3.59483,98.86297
Kualanamu,0.1,3.59483,98.86297
Kualanamu,0.6,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0.6,3.59483,98.86297
Kualanamu,0.6,3.59483,98.86297
Kualanamu,14.1,3.59483,98.86297
Kualanamu,0.6,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,6.1,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0.2,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0.2,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0.1,3.59483,98.86297
Kualanamu,27.2,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,2.9,3.59483,98.86297
Kualanamu,7.1,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0.1,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,0.1,3.59483,98.86297
Kualanamu,7.2,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
Kualanamu,5.1,3.59483,98.86297
Kualanamu,0,3.59483,98.86297
